Date,open,high,low,close,volume,dividends,stock splits,symbol,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,sma_20,sma_50,sma_200,ema_12,ema_26,atr,date,year,month,day,day_of_week,daily_return,volume_sma_20,volume_above_avg
2024-03-25 00:00:00-04:00,503.95154029526157,505.3763351694112,498.4216954406482,501.19158935546875,8380600,0.0,0.0,META,,,,,,,,,,,,,,,,2024-03-25,2024,3,25,0,,,False
2024-03-26 00:00:00-04:00,503.2939285876756,508.1462219597566,493.40997300906133,494.0875244140625,11205400,0.0,0.0,META,,,,,,,,,,,,,,,,2024-03-26,2024,3,26,1,-1.4174349873951497,,False
2024-03-27 00:00:00-04:00,497.48510924151634,498.07299144024375,486.29594802208385,492.06488037109375,9989700,0.0,0.0,META,,,,,,,,,,,,,,,,2024-03-27,2024,3,27,2,-0.40936958393503753,,False
2024-03-28 00:00:00-04:00,491.04859257964944,491.0984290807041,483.38654221067395,483.8149719238281,15212800,0.0,0.0,META,,,,,,,,,,,,,,,,2024-03-28,2024,3,28,3,-1.6765895670188713,,False
2024-04-01 00:00:00-04:00,485.4290862996602,495.62188175816783,480.0287741074697,489.5639953613281,9247000,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-01,2024,4,1,0,1.188269022481836,,False
2024-04-02 00:00:00-04:00,483.3367442463119,495.72155586314705,482.8883677625335,495.5621337890625,11081000,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-02,2024,4,2,1,1.2252000728336654,,False
2024-04-03 00:00:00-04:00,497.1164618244484,505.3962538689054,496.9371233933013,504.8980712890625,12099200,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-03,2024,4,3,2,1.8839085683600487,,False
2024-04-04 00:00:00-04:00,514.5428746566774,528.0735304456318,508.7241058190558,509.0628967285156,26476300,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-04,2024,4,4,3,0.8248844026715885,,False
2024-04-05 00:00:00-04:00,514.9812697911904,528.7709900364625,512.5401630444132,525.4232177734375,19242000,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-05,2024,4,5,4,3.2138113286317216,,False
2024-04-08 00:00:00-04:00,527.3561816187679,529.5581097041235,517.0039330005043,517.3626098632812,13260600,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-08,2024,4,8,0,-1.5341171911500862,,False
2024-04-09 00:00:00-04:00,520.3317000897688,523.9584834633949,504.8980152105673,515.0211181640625,10881400,0.0,0.0,META,,,,,,,,,,,,,,,,2024-04-09,2024,4,9,1,-0.452582319359629,,False
2024-04-10 00:00:00-04:00,507.4389135737479,520.6606707165434,503.96157785341694,517.9406127929688,11418500,0.0,0.0,META,,,,,,,,,,,,,503.83280181884766,,,2024-04-10,2024,4,10,2,0.5668689158443874,,False
2024-04-11 00:00:00-04:00,519.2158862304884,521.9558906964756,515.4097636383199,521.2584228515625,10369500,0.0,0.0,META,,,,,,,,,,,,,506.51366659311145,,,2024-04-11,2024,4,11,3,0.6405773126580305,,False
2024-04-12 00:00:00-04:00,515.8680487630246,518.2991821255071,507.4786409454992,510.039306640625,11944900,0.0,0.0,META,,,,,,,,,,,,,507.05607275426735,,,2024-04-12,2024,4,12,4,-2.1523136546289123,,False
2024-04-15 00:00:00-04:00,514.8417956512984,516.6452750395099,495.47248418641453,498.4117736816406,13512900,0.0,0.0,META,44.36749865234832,,,,,,,,,,,,505.72618058924786,,15.046256291162864,2024-04-15,2024,4,15,0,-2.279732720124872,,False
2024-04-16 00:00:00-04:00,496.29939370845227,502.935188767385,495.30302863185545,497.94342041015625,9847900,0.0,0.0,META,44.029422523283266,,,,,,,,,,,,504.5288328693876,,14.256988723713011,2024-04-16,2024,4,16,1,-0.09396914282838731,,False
2024-04-17 00:00:00-04:00,501.2713127841246,501.3310922605612,485.36933351230493,492.373779296875,12193700,0.0,0.0,META,40.11477831887427,,,,,,,,,,,,502.6588246274626,,14.432328483113844,2024-04-17,2024,4,17,2,-1.1185289101106166,,False
2024-04-18 00:00:00-04:00,498.00322967417003,510.34820830690745,497.22606608419835,499.97601318359375,14808700,0.0,0.0,META,47.0366487003892,,,,,,,,,,,,502.24608440532893,,14.7855428095813,2024-04-18,2024,4,18,3,1.5439964933906536,,False
2024-04-19 00:00:00-04:00,500.972375440201,500.972375440201,474.00079446729563,479.3213806152344,25111000,0.0,0.0,META,35.149373447167264,,,,,,,,,,,,498.7192068991605,,15.967289012462546,2024-04-19,2024,4,19,4,-4.13112469873127,,False
2024-04-22 00:00:00-04:00,487.9399208543046,490.2216054605686,471.6792350291974,479.9789733886719,17271100,0.0,0.0,META,35.70647888881672,474.78691528231695,501.26483459472655,527.7427539071361,10.564443178551329,0.09804505492094165,,,,501.26483459472655,,,495.83609405139305,,16.21078798957766,2024-04-22,2024,4,22,0,0.1371924558410953,13677710.0,True
2024-04-23 00:00:00-04:00,489.46437591061385,496.947087855681,487.19266460356954,494.2967529296875,15079200,0.0,0.0,META,46.48588624215909,474.26836519591996,500.9200927734375,527.571820350955,10.641109415258338,0.3757427670591754,,,,500.9200927734375,,,495.59927234036144,,16.280781537845506,2024-04-23,2024,4,23,1,2.983001409401642,14012640.0,True
2024-04-24 00:00:00-04:00,506.21325017856066,508.1462009047302,482.8185866885529,491.7061767578125,37772700,0.0,0.0,META,45.01529113956824,474.00736333611854,500.801025390625,527.5946874451315,10.70032236200292,0.3302798509903045,,,,500.801025390625,,,495.00033455843084,,17.099714827175866,2024-04-24,2024,4,24,2,-0.5240933015482563,15341005.0,True
2024-04-25 00:00:00-04:00,419.8682490278648,444.1496617636814,412.99333588695123,439.775634765625,82890700,0.0,0.0,META,26.747991593157803,460.5021593276523,498.1865631103516,535.8709668930509,15.128631148709625,-0.2750013597341658,,,,498.1865631103516,,,486.50422689799916,,22.57253783515053,2024-04-25,2024,4,25,3,-10.561295433505535,18986055.0,True
2024-04-26 00:00:00-04:00,439.8553760971793,444.8172857781438,430.3899066236032,441.6787414550781,32691400,0.0,0.0,META,27.902663165600327,451.36199309797934,496.0797515869141,540.7975100758488,18.02845544325753,-0.10827076278093528,,,,496.0797515869141,,,479.607998368319,,21.861410712726318,2024-04-26,2024,4,26,4,0.4327449133163963,19859985.0,True
2024-04-29 00:00:00-04:00,437.9622309022969,438.1615160803969,427.00221505307695,431.0474548339844,21502600,0.0,0.0,META,25.485838023034717,440.2125893159974,493.1539245605469,546.0952598050965,21.470511581845752,-0.0865593438442467,,,,493.1539245605469,,,472.13714551688287,,21.243926508387037,2024-04-29,2024,4,29,0,-2.4070179574569917,20472765.0,True
2024-04-30 00:00:00-04:00,429.48319059523675,438.0220473247672,428.1580383096976,428.6064147949219,18429500,0.0,0.0,META,24.951435054486865,429.888940716858,489.80613861083987,549.7233365048218,24.465678631107245,-0.010702485822229315,-25.03711564925112,,,489.80613861083987,,,465.4401100211966,490.4772256704477,20.279903644898745,2024-04-30,2024,4,30,1,-0.5663042460145484,20840190.0,False
2024-05-01 00:00:00-04:00,427.04212427181926,448.324470023217,425.55751946999504,437.5936279296875,20344900,0.0,0.0,META,30.71197199685291,422.8449441612829,486.44091644287107,550.0368887244592,26.14746010538653,0.11595611513808493,-25.403886280822974,,,486.44091644287107,,,461.1560358532721,486.5599221340951,20.487825902708472,2024-05-01,2024,5,1,2,2.0968452231555634,21252475.0,False
2024-05-02 00:00:00-04:00,437.24488105143956,442.3462657809091,430.7087280659752,440.0745544433594,15221300,0.0,0.0,META,32.257773005050396,417.23079006135305,482.99149932861326,548.7522085958735,27.230586608116916,0.17368854926097468,-25.203830543433185,,,482.99149932861326,,,457.9127310209778,483.116561564411,19.756822399112853,2024-05-02,2024,5,2,3,0.5669475868306018,20689725.0,False
2024-05-03 00:00:00-04:00,444.30908875789413,452.5191579879948,442.2366626961111,450.3171691894531,16489100,0.0,0.0,META,38.370892490622545,415.03733458888297,479.23619689941404,543.435059209945,26.792159159048502,0.2747699361861038,-23.942793897146657,,,479.23619689941404,,,456.7441830468971,480.68697694404375,19.159528735112954,2024-05-03,2024,5,3,4,2.327472616327353,20552080.0,False
2024-05-06 00:00:00-04:00,453.92401083119677,464.465570894487,451.69216267855865,463.9873046875,15094600,0.0,0.0,META,45.44662927955021,414.5288488104193,476.567431640625,538.6060144708307,26.035594844000347,0.3986104583694657,-21.591454731156034,,,476.567431640625,,,457.8585094531437,479.44996418429974,18.75435358105487,2024-05-06,2024,5,6,0,3.0356682874544516,20643780.0,False
2024-05-07 00:00:00-04:00,464.59513103388576,469.8160748777237,459.63322146185084,466.53802490234375,13406800,0.0,0.0,META,46.67683127797982,414.56425168579847,474.1432769775391,533.7223022692797,25.13123276640405,0.4361750881459147,-19.299704715236828,,,474.1432769775391,,,459.1938195222514,478.4935242374882,18.067776156065094,2024-05-07,2024,5,7,1,0.5497392254216305,20770050.0,False
2024-05-08 00:00:00-04:00,461.81527269806185,473.85135100024047,461.31709009536706,470.8822021484375,11683900,0.0,0.0,META,48.794700527926146,415.70113367041336,471.7903564453125,527.8795792202117,23.777180694197053,0.4919043779540352,-16.937690367289918,,,471.7903564453125,,,460.9920322339723,477.9297226012622,17.62835186523049,2024-05-08,2024,5,8,2,0.931151806329833,20783320.0,False
2024-05-09 00:00:00-04:00,468.29161264745665,474.34949927894843,465.93023214661764,473.6919250488281,9437700,0.0,0.0,META,50.17313892558744,418.0828929670771,469.41203155517576,520.7411701432744,21.86954536211768,0.5416906810768564,-14.669949773656072,,,469.41203155517576,,,462.94586189779625,477.6158116714523,16.902837064190706,2024-05-09,2024,5,9,3,0.5966933741753389,20736730.0,False
2024-05-10 00:00:00-04:00,475.35583484503064,475.76434819594465,467.89306977309053,474.4690856933594,10750000,0.0,0.0,META,50.56950765094937,419.7062034000146,467.6335205078125,515.5608376156104,20.497810788137112,0.5713117862426179,-12.664055299608151,7.8637759512363985,-20.52783125084455,467.6335205078125,,,464.7186655586521,477.38272085826026,16.196502553968028,2024-05-10,2024,5,10,4,0.16406457518800543,20676985.0,False
2024-05-13 00:00:00-04:00,471.0316295379581,471.62945471547624,461.16762053219,466.3088684082031,14668800,0.0,0.0,META,46.39608125864542,420.22867517053743,466.02837524414065,511.82807531774387,19.65532680262651,0.5030621724990743,-11.599123340698668,7.142966328116707,-18.742089668815375,466.02837524414065,,,464.9633121508907,476.5624354915894,15.971613751026217,2024-05-13,2024,5,13,0,-1.7198627963782798,20734780.0,False
2024-05-14 00:00:00-04:00,461.68570053595545,470.8223820602672,458.40765077909236,470.1348876953125,10478600,0.0,0.0,META,48.54045314935395,421.16913163315695,464.63794860839846,508.10676558363997,18.71083371706148,0.5632285333420153,-10.32738168228849,6.731766389221509,-17.05914807151,464.63794860839846,,,465.75893915772485,476.08632084001334,15.69702906163895,2024-05-14,2024,5,14,1,0.82049035442322,20766315.0,False
2024-05-15 00:00:00-04:00,473.25355013807143,480.7462054401952,469.48729092622574,479.7897033691406,13100500,0.0,0.0,META,53.58627072790394,421.8185287278594,464.00874481201174,506.19896089616407,18.185095240498214,0.6870215422178958,-8.443127204627103,6.892816693506317,-15.33594389813342,464.00874481201174,,,467.9175182671734,476.3606454718005,15.356380294621038,2024-05-15,2024,5,15,2,2.0536267200159886,20811655.0,False
2024-05-16 00:00:00-04:00,473.27341242078234,475.9536369152341,471.03159099352604,471.5098571777344,16608200,0.0,0.0,META,49.13654568489792,423.5414160690453,462.58543701171874,501.6294579543922,16.880782583600592,0.6142866430063512,-7.531142028513102,6.243841495696255,-13.774983524209357,462.58543701171874,,,468.4701857918751,476.0013278203882,14.852611763133371,2024-05-16,2024,5,16,3,-1.7257240272694818,20901630.0,False
2024-05-17 00:00:00-04:00,469.1186107116518,471.0814513592593,466.7173973529921,470.1947021484375,10807300,0.0,0.0,META,48.44837179261983,423.6691962983498,462.1291030883789,500.589009878408,16.64465905003776,0.6048572361874478,-6.83571139966665,5.551417699634168,-12.387129099300818,462.1291030883789,,,468.73549600057703,475.5712074002437,14.088293694640585,2024-05-17,2024,5,17,4,-0.2789241856297253,20186445.0,False
2024-05-20 00:00:00-04:00,468.2418148692893,471.4800016099991,465.3423886311172,467.1358337402344,11745100,0.0,0.0,META,46.80639399023188,423.8199198846846,461.48694610595703,499.15397232722944,16.324200083711183,0.5749845183037988,-6.4569707925392095,4.744126645409288,-11.201097437948498,461.48694610595703,,,468.48939411437044,474.94636490690965,13.486976017966255,2024-05-20,2024,5,20,0,-0.6505535673257068,19910145.0,False
2024-05-21 00:00:00-04:00,465.42207101594107,468.9890751811332,460.58969409195197,462.9411315917969,11742200,0.0,0.0,META,44.57535126464109,425.3634222343923,459.9191650390625,494.47490784373264,15.02687664765404,0.5437259671976431,-6.421273100305655,3.823859470114275,-10.24513257041993,459.9191650390625,,,467.63581526474377,474.0570883650494,13.103806520147153,2024-05-21,2024,5,21,1,-0.897961972827388,19743295.0,False
2024-05-22 00:00:00-04:00,466.16935060979057,471.9980927279,463.9574187949519,466.0796813964844,10078600,0.0,0.0,META,46.6253351357687,427.1253069279928,458.6378402709961,490.15037361399936,13.74179388442236,0.6180774811800491,-6.06975927609858,3.3402986354570814,-9.410057911555661,458.6378402709961,,,467.3964100542423,473.4661693303409,12.800200300958375,2024-05-22,2024,5,22,2,0.6779587274727161,18358590.0,False
2024-05-23 00:00:00-04:00,471.16117399926424,472.63577501421946,459.86239643933766,464.08697509765625,11747900,0.0,0.0,META,45.47527182022521,429.4904133678118,459.85340728759763,490.21640120738346,13.205510033677518,0.5697159150583606,-5.884147987226356,2.8207279394634437,-8.7048759266898,459.85340728759763,,,466.8872662147675,472.7714142019939,12.798195263175062,2024-05-23,2024,5,23,3,-0.42754627124218514,14801450.0,False
2024-05-24 00:00:00-04:00,465.92024381535487,478.10579995092274,464.60503458401325,476.4817199707031,12012300,0.0,0.0,META,53.20674146360275,431.6096373976198,461.5935562133789,491.57747502913804,12.991480670453114,0.7482691446839697,-4.682915642969704,3.217568226976077,-7.900483869945781,461.5935562133789,,,468.363336023373,473.0462516663427,12.889140049758284,2024-05-24,2024,5,24,4,2.6707805946156293,13767495.0,False
2024-05-28 00:00:00-04:00,474.8476813275343,479.1121228771075,473.11401572762514,478.1755676269531,10175800,0.0,0.0,META,54.16328225723832,436.6515268062394,463.94996185302733,491.24839689981525,11.767835883748027,0.7605571665471654,-3.553290880526788,3.4777543915351945,-7.0310452720619825,463.94996185302733,,,469.87291011623154,473.4262009967583,12.377289019491608,2024-05-28,2024,5,28,1,0.3554905855263746,13201155.0,False
2024-05-29 00:00:00-04:00,472.9346394296363,478.10577648421884,471.97813749317635,472.6357116699219,9226200,0.0,0.0,META,50.525477066097814,443.9912382405104,466.1514266967773,488.3116151530442,9.50772096239091,0.6463048246620574,-3.0696897227005024,3.1690844394891844,-6.238774162189687,466.1514266967773,,,470.29795650910694,473.36764623180744,11.919566631389952,2024-05-29,2024,5,29,2,-1.158540153886145,12740990.0,False
2024-05-30 00:00:00-04:00,469.95555791760296,470.0153373933379,463.0208346658362,465.3523254394531,10735200,0.0,0.0,META,46.13801918200185,449.6400141533665,467.53936157226565,485.4387089911648,7.656830158088202,0.4389073779722459,-3.236828575008417,2.4015564697450165,-5.638385044753433,467.53936157226565,,,469.5370901906987,472.7739187657071,11.749314803418159,2024-05-30,2024,5,30,3,-1.5410147922879092,12260505.0,False
2024-05-31 00:00:00-04:00,464.10689326409187,467.41483299195215,452.80811566012204,465.1331481933594,16919800,0.0,0.0,META,46.00854361181971,455.9703509520533,468.79229125976565,481.614231567478,5.470201002348602,0.35730930816277023,-3.3483751077015427,1.832007949641513,-5.180383057343056,468.79229125976565,,,468.85956065264645,472.207935760348,11.959882102354877,2024-05-31,2024,5,31,4,-0.04709920507794951,12345430.0,True
2024-06-03 00:00:00-04:00,469.1484585058271,477.85671019560755,466.5379867971225,475.7543640136719,11279400,0.0,0.0,META,52.905569936675356,460.0962169746683,470.06415100097655,480.0320850272848,4.241095180341681,0.7854258965637827,-2.550334518217369,2.1040388313005494,-4.654373349517918,470.06415100097655,,,469.9202996312657,472.4706341494831,12.016032009162055,2024-06-03,2024,6,3,0,2.283478582759968,12084945.0,False
2024-06-04 00:00:00-04:00,475.26616844981777,477.1493131464151,471.5098828447324,475.2561950683594,7088700,0.0,0.0,META,52.566388494533655,460.8247550161308,470.62759552001955,480.4304360239083,4.165858779724608,0.7360846096855121,-1.9357653737379792,2.174886380623952,-4.110651754361931,470.62759552001955,479.13864868164063,,470.7412066215878,472.6769719953258,11.548170559313743,2024-06-04,2024,6,4,1,-0.10471137691933086,11684650.0,False
2024-06-05 00:00:00-04:00,482.689108921618,494.84474550363467,482.15106322693237,493.2605285644531,15690500,0.0,0.0,META,62.03871520333223,458.2502319421882,471.963720703125,485.6772094640618,5.811246991826674,1.276491242767946,0.004037800385731316,3.29175164379813,-3.2877138434123987,471.963720703125,478.9800274658203,,474.2057176897209,474.2016798893352,12.13696203340156,2024-06-05,2024,6,5,2,3.7883427260751557,11798835.0,True
2024-06-06 00:00:00-04:00,491.1881073877741,500.99233691067286,489.1057078527464,491.96527099609375,10667300,0.0,0.0,META,61.093503091617535,456.78847851832575,473.0178741455078,489.24726977268983,6.862064422618256,1.083736982135417,1.4204552071333296,3.766535240436583,-2.346080033303253,473.0178741455078,478.9375823974609,,476.9379566599321,475.5175014527988,12.118663273515159,2024-06-06,2024,6,6,3,-0.2625909622505196,11748005.0,False
2024-06-07 00:00:00-04:00,494.10744118684374,497.09653661265514,488.3883150022529,491.16815185546875,9380700,0.0,0.0,META,60.48277210805638,455.8324843779472,473.89168548583984,491.9508865937325,7.621657716732516,0.9783286443960787,2.450408569211845,3.837190882012079,-1.3867823128002337,473.89168548583984,478.9196478271484,,479.12721745924546,476.6768088900336,11.86978330593782,2024-06-07,2024,6,7,4,-0.16202752259545372,11745155.0,False
2024-06-10 00:00:00-04:00,492.06488020447483,500.8329118009078,491.61653412930673,500.77313232421875,11236900,0.0,0.0,META,65.0203890585333,453.6738556437962,475.20688781738284,496.7399199909695,9.06259262044265,1.0936517509641899,3.9956364706926024,4.305935026794269,-0.31029855610166646,475.20688781738284,479.25881103515627,,482.4573582077029,478.4617217370103,11.709118392361153,2024-06-10,2024,6,10,0,1.955538125276557,11769500.0,False
2024-06-11 00:00:00-04:00,498.34200038373547,505.75495958151856,496.4588556425314,505.62542724609375,9673700,0.0,0.0,META,67.07710700264225,452.32445395056794,477.17271575927737,502.0209775679868,10.414787345571868,1.0725292116176026,5.54782845028501,4.686501605109341,0.8613268451756689,477.17271575927737,479.58003967285157,,486.0216765213015,480.4738480710165,11.533550459084813,2024-06-11,2024,6,11,1,0.9689607146761814,11519745.0,False
2024-06-12 00:00:00-04:00,512.1216917010327,512.141638463432,502.63630682722663,506.99041748046875,11983200,0.0,0.0,META,67.65328540799368,451.23482133201617,479.01549224853517,506.79616316505417,11.59906991154479,1.0034962135363525,6.8095982712231375,4.758617140837975,2.050981130385163,479.01549224853517,479.8086053466797,,489.2476366688657,482.4380383976426,11.386175813435752,2024-06-12,2024,6,12,2,0.2699607576718277,11594975.0,True
2024-06-13 00:00:00-04:00,503.87183356187984,507.5085604373357,499.5376388882148,502.2677001953125,9954600,0.0,0.0,META,63.511760967771146,450.56362113679955,480.13939208984374,509.7151630428879,12.31966026545473,0.8740952034792373,7.343821130735137,4.2342720002799785,3.109549130455158,480.13939208984374,479.75599792480466,,491.25072336524215,483.906902234507,11.138321990835394,2024-06-13,2024,6,13,3,-0.9315200292396408,11437680.0,False
2024-06-14 00:00:00-04:00,501.32018749550235,505.80828233509834,499.42522020615223,502.8262023925781,10243300,0.5,0.0,META,63.794033812057094,450.8351009854802,481.70520935058596,512.5753177156917,12.817012465662748,0.842094572396553,7.72323441667902,3.6909482289790896,4.03228618769993,481.70520935058596,479.63126403808593,,493.03156629252464,485.3083318758456,10.793614850023012,2024-06-14,2024,6,14,4,0.11119612052465921,11119435.0,False
2024-06-17 00:00:00-04:00,500.3428034685249,509.3987681772435,494.6977738192695,505.2896728515625,11266600,0.0,0.0,META,65.07734107893306,451.4381832737305,483.4599578857422,515.4817324977539,13.246919042498876,0.8408573576935948,8.128997632688709,3.277369155991022,4.8516284766976865,483.4599578857422,479.2285931396484,,494.9174288400689,486.7884312073802,11.076559210314315,2024-06-17,2024,6,17,0,0.48992483829652933,11142400.0,True
2024-06-18 00:00:00-04:00,503.22511196152465,504.6613046706333,493.7103428728897,498.16851806640625,13060400,0.0,0.0,META,58.61021165957677,453.29823975589136,485.01159210205077,516.7249444482102,13.077358505479447,0.7074351178762851,7.786195809006529,2.3476538658470734,5.438541943159455,485.01159210205077,478.84471130371094,,495.4175964133516,487.63140060434506,11.11293046007687,2024-06-18,2024,6,18,1,-1.4093212602126926,11208165.0,True
2024-06-20 00:00:00-04:00,500.67190532482755,502.3375005534766,495.45573089177043,500.3727111816406,11801200,0.0,0.0,META,59.937317842553654,456.1993441368107,486.88317108154297,517.5669980262753,12.604184645188077,0.7198151509000975,7.6047203744706735,1.732942745048975,5.871777629421699,486.88317108154297,478.5517431640625,,496.1799217623191,488.57520138784844,10.807120669102002,2024-06-20,2024,6,20,3,0.4424593356058937,11211115.0,True
2024-06-21 00:00:00-04:00,502.1180843319888,502.1180843319888,491.08734711442,493.47100830078125,23130700,0.0,0.0,META,54.089221744416776,458.9932556933322,488.2527374267578,517.5122191601835,11.985383589504124,0.5891723052644188,6.825312093389982,0.7628275711746273,6.062484522215355,488.2527374267578,478.0623510742187,,495.7631658451594,488.9378537517694,10.823269016377603,2024-06-21,2024,6,21,4,-1.3793124058586015,11863720.0,True
2024-06-24 00:00:00-04:00,497.879329189251,506.4565526889867,492.98231542757276,497.590087890625,13525300,0.0,0.0,META,56.7984472784053,462.62344114756746,489.9278930664062,517.2323449852449,11.146314510873465,0.6403103575745511,6.465470790953816,0.322389014990768,6.143081775963048,489.9278930664062,477.588984375,,496.04423077523103,489.5787599842772,11.014556914488612,2024-06-24,2024,6,24,0,0.8347156206860884,11952590.0,True
2024-06-25 00:00:00-04:00,495.73500529039063,509.3588704025715,494.18911810475925,509.2491760253906,12109800,0.0,0.0,META,63.38474879372826,463.75802044305294,491.56626586914064,519.3745112952283,11.314139051799987,0.817943650980244,7.039932974542637,0.7174809588636712,6.322452015678966,491.56626586914064,477.5731817626953,,498.0757608137171,491.0358278391745,11.314167985791462,2024-06-25,2024,6,25,1,2.3431110101470587,11957465.0,True
2024-06-26 00:00:00-04:00,505.30956741115574,512.4506280975238,503.3447781550123,511.762451171875,8882300,0.0,0.0,META,64.63633190100315,464.82497060092845,493.24561004638673,521.6662494918451,11.52393001238694,0.8257639779890189,7.610272212976611,1.0302561578381155,6.580016055138495,493.24561004638673,477.8401953125,,500.18140548420297,492.57113327122636,11.155044499699859,2024-06-26,2024,6,26,2,0.49352561865687594,11892790.0,False
2024-06-27 00:00:00-04:00,512.8894756293444,521.4966485589007,512.5404259555387,518.1854248046875,10121200,0.0,0.0,META,67.67713506325374,466.77539540135865,495.523095703125,524.2707960048914,11.60297090127542,0.8941589912179865,8.48276641080048,1.5222002845295872,6.960566126270892,495.523095703125,478.24503540039063,,502.95125461043136,494.4684881996309,11.0527275866995,2024-06-27,2024,6,27,3,1.2550693428376114,11937540.0,False
2024-06-28 00:00:00-04:00,515.7818318583744,520.4992985037455,502.5070173188362,502.8860168457031,15855100,0.0,0.0,META,55.44697757650023,472.079236467585,497.3997802734375,522.72032407929,10.181164049542973,0.6083356782210491,7.8492091911617194,0.7109144519126609,7.1382947392490586,497.3997802734375,478.45528015136716,,502.9412180312424,495.09200884008067,11.55216221742737,2024-06-28,2024,6,28,4,-2.952496775599389,12193535.0,True
2024-07-01 00:00:00-04:00,503.6140927525597,505.239754781103,491.8652596909824,503.34478759765625,10328200,0.0,0.0,META,55.70546890167221,478.68585841875426,499.3103622436523,519.9348660685504,8.261195995301119,0.5978066039371464,7.299979871758239,0.1293481060073436,7.170631765750896,499.3103622436523,478.52265563964846,,503.00330565684453,495.7033257850863,11.6832433144931,2024-07-01,2024,7,1,0,0.0912275817153807,11863955.0,False
2024-07-02 00:00:00-04:00,499.4352013362723,509.149423496295,498.12866950132707,508.1520690917969,7739500,0.0,0.0,META,58.42732573623969,483.0547841313831,500.9302474975586,518.805710863734,7.1369071664064725,0.7020037591837671,7.1699681894589276,-0.0005308610335754693,7.170499050492503,500.9302474975586,479.09926940917967,,503.79542310837564,496.6254549189167,11.63561410638553,2024-07-02,2024,7,2,1,0.9550673042795665,11686960.0,False
2024-07-03 00:00:00-04:00,505.0303412104344,509.927354952818,504.68126108406693,508.61083984375,6005600,0.0,0.0,META,58.6882232233544,488.87304718987167,502.5979797363281,516.3229122827845,5.461594793380093,0.7190488035940967,7.022995242634352,-0.11800304628652203,7.140998288920874,502.5979797363281,479.6719067382812,,504.5362564522794,497.51326120964507,11.176457843857184,2024-07-03,2024,7,3,2,0.09028217729647459,11632805.0,False
2024-07-05 00:00:00-04:00,510.24644040117533,539.4389883422043,510.24644040117533,538.4815063476562,21354100,0.0,0.0,META,71.31213672384084,484.6597142157406,504.8590286254883,525.058343035236,8.001962236762074,1.3322677948401689,9.210656555346759,1.6557266131407076,7.554929942206051,504.8590286254883,480.55560180664065,,509.7586025900297,500.5479460346829,12.588034578828742,2024-07-05,2024,7,5,4,5.872990538912393,11915985.0,True
2024-07-08 00:00:00-04:00,540.9151123448542,541.3739172645955,525.2566976048726,527.9196166992188,14917500,0.0,0.0,META,63.879191339810646,485.01896644567665,506.65674591064453,528.2945253756124,8.541395980458908,0.9913367109365222,9.97712756565528,1.9377580987593817,8.039369466895899,506.65674591064453,481.2798706054688,,512.5526047606742,502.5754771950189,12.841433520714858,2024-07-08,2024,7,8,0,-1.9614210560498835,12128495.0,True
2024-07-09 00:00:00-04:00,532.3379184075122,536.0580308916997,526.7926303012964,528.5978393554688,8753200,0.0,0.0,META,64.13768574950265,486.11201534509746,508.52823028564455,530.9444452261916,8.816114270767512,0.9476582938523156,10.51804281336814,1.982938677177792,8.535104136190348,508.52823028564455,483.05631469726563,,515.0211023906426,504.5030595772744,12.584766442021408,2024-07-09,2024,7,9,1,0.12847081919222791,12097120.0,False
2024-07-10 00:00:00-04:00,529.3856843777168,537.4543077142633,526.9621206539213,533.275390625,10983300,0.0,0.0,META,65.94765684056217,485.6099366643368,510.1533432006836,534.6967497370305,9.621972241664597,0.9710439724427505,11.195111068110123,2.128005545535819,9.067105522574304,510.1533432006836,484.88824768066405,,517.8294544266976,506.63434335858744,12.434625028555997,2024-07-10,2024,7,10,2,0.8848979169560511,12084440.0,False
2024-07-11 00:00:00-04:00,529.4855074283807,534.043424473812,507.02506620743,511.3436279296875,16458300,0.0,0.0,META,52.554501338434356,485.9804148080968,510.43925323486326,534.8980916616297,9.5834473041643,0.5184876869261823,9.848455712876046,0.6250801522413933,9.223375560634652,510.43925323486326,486.4941711425781,,516.8316349656191,506.983179252743,13.480664175326835,2024-07-11,2024,7,11,3,-4.11265231452147,12423670.0,True
2024-07-12 00:00:00-04:00,496.4431221547364,506.7457794296081,492.92246243757324,497.5501708984375,19750500,0.0,0.0,META,46.19963580558549,484.9035143329983,509.96724090576174,535.0309674785251,9.829543767653492,0.2522900281553148,7.5808179851955515,-1.3140460603512807,8.894864045546832,509.96724090576174,487.87304626464845,,513.8652558783604,506.2844378931648,13.834923186142055,2024-07-12,2024,7,12,4,-2.6974926992043513,12812035.0,True
